I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,126.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,126.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,126.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,126.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,126.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,126.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,126.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,127.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,127.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,127.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,127.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,127.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,127.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,127.000
-0.253,16.600,-0.055,17.900,0.000,0.000,0.000,0.000,1.000,127.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,127.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,127.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,127.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,127.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,127.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,127.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,128.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,128.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,128.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,128.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,128.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,128.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,128.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,128.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,128.000
-0.231,16.600,-0.055,17.900,0.000,0.000,0.000,0.000,1.000,128.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,128.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,128.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,128.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,128.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,129.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,129.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,129.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,129.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,129.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,129.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,129.000
-0.231,16.600,-0.055,17.900,0.000,0.000,0.000,0.000,1.000,129.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,129.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,129.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,129.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,129.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,129.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,129.000
-0.231,16.600,0.011,17.900,0.000,0.000,0.000,0.000,1.000,130.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,130.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,130.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,130.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,130.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,130.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,130.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,130.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,130.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,130.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,130.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,130.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,130.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,130.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,130.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,131.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,131.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,131.000
-0.231,16.600,0.011,17.900,0.000,0.000,0.000,0.000,1.000,131.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,131.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,131.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,131.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,131.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,131.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,131.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,131.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,131.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,131.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,131.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,132.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,132.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,132.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,132.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,132.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,132.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,132.000
-0.253,16.600,0.011,17.900,0.000,0.000,0.000,0.000,1.000,132.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,132.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,132.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,132.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,132.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,132.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,132.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,133.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,133.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,133.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,133.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,133.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,133.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,133.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,133.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,133.000
-0.253,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,133.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,133.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,133.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,133.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,133.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,133.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,134.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,134.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,134.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,134.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,134.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,134.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,134.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,134.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,134.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,134.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,134.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,134.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,134.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,134.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,135.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,135.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,135.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,135.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,135.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,135.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,135.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,135.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,135.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,135.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,135.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,135.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,135.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,135.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,136.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,136.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,136.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,136.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,136.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,136.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,136.000
-0.253,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,136.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,136.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,136.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,136.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,136.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,136.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,136.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,137.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,137.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,137.000
-0.231,16.600,-0.055,17.900,0.000,0.000,0.000,0.000,1.000,137.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,137.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,137.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,137.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,137.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,137.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,137.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,137.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,137.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,137.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,137.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,137.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,138.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,138.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,138.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,138.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,138.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,138.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,138.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,138.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,138.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,138.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,138.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,138.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,138.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,138.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,139.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,139.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,139.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,139.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,139.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,139.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,139.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,139.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,139.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,139.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,139.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,139.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,139.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,139.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,140.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,140.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,140.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,140.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,140.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,140.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,140.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,140.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,140.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,140.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,140.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,140.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,140.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,140.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,140.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,141.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,141.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,141.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,141.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,141.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,141.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,141.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,141.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,141.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,141.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,141.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,141.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,141.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,141.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,142.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,142.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,142.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,142.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,142.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,142.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,142.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,142.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,142.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,142.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,142.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,142.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,142.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,142.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,143.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,143.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,143.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,143.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,143.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,143.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,143.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,143.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,143.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,143.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,143.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,143.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,143.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,143.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,144.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,144.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,144.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,144.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,144.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,144.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,144.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,144.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,144.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,144.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,144.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,144.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,144.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,144.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,144.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,145.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,145.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,145.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,145.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,145.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,145.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,145.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,145.000
-0.209,16.600,0.011,17.900,0.000,0.000,0.000,0.000,1.000,145.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,145.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,145.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,145.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,145.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,145.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,146.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,146.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,146.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,146.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,146.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,146.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,146.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,146.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,146.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,146.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,146.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,146.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,146.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,146.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,147.000
-0.231,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,147.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,147.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,147.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,147.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,147.000
-0.209,16.600,0.011,17.900,0.000,0.000,0.000,0.000,1.000,147.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,147.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,147.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,147.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,147.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,147.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,147.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,147.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,147.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,148.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,148.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,148.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,148.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,148.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,148.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,148.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,148.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,148.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,148.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,148.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,148.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,148.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,148.000
-0.231,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,149.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,149.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,149.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,149.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,149.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,149.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,149.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,149.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,149.000
-0.209,16.600,-0.033,17.900,0.000,0.000,0.000,0.000,1.000,149.000
-0.209,16.600,-0.011,17.900,0.000,0.000,0.000,0.000,1.000,149.000
