BAT,I1,I2,I3,I4,I5,I6,I7,I8,I9
11.701,0.008,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.679,0.054,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.657,0.018,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.657,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.657,0.043,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.613,0.013,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.591,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.569,0.127,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.525,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.481,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.415,0.076,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.327,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.283,0.043,34.600,4.000,4.000,4.000,14.410,0.000,0.000,22.000
11.217,0.030,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.173,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.129,-0.044,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.085,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
11.041,0.197,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
10.976,0.073,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
10.888,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
10.822,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
10.734,0.092,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
10.646,0.227,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
10.536,0.109,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
10.448,0.149,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
10.360,0.104,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
10.272,0.034,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
10.206,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
10.141,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
10.119,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
10.075,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
10.031,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.987,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.943,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.921,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.877,0.003,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.833,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.789,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.745,0.050,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.723,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.679,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.635,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.613,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.569,-0.039,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.547,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.503,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.459,-0.000,34.600,4.000,4.000,4.000,14.420,0.000,0.000,22.000
9.437,-0.130,34.600,4.000,4.000,5.000,14.420,0.000,0.000,22.000
8.317,-0.000,34.600,4.000,4.000,5.000,14.420,0.000,0.000,22.000
8.317,0.462,34.600,4.000,4.000,5.000,14.420,0.000,0.000,22.000
8.515,0.702,34.600,4.000,4.000,5.000,14.420,0.000,0.000,22.000
8.888,0.971,34.600,4.000,4.000,5.000,14.420,0.000,0.000,22.000
9.525,0.886,34.600,4.000,4.000,5.000,14.420,0.000,0.000,22.000
10.426,0.968,34.600,4.000,4.000,5.000,14.420,0.000,0.000,22.000
11.547,0.981,34.600,4.000,4.000,5.000,14.410,0.000,0.000,22.000
12.887,1.177,34.600,4.000,4.000,5.000,14.410,0.000,0.000,22.000
14.206,2.076,34.600,4.000,4.000,5.000,14.410,0.000,0.000,22.000
15.282,3.387,34.600,4.000,4.000,5.000,14.400,0.000,0.000,22.000
16.205,3.742,34.600,4.000,4.000,5.000,14.400,0.000,0.000,22.000
17.304,3.491,34.600,4.000,4.000,5.000,14.390,0.000,0.000,22.000
18.732,2.540,34.600,4.000,4.000,5.000,14.380,0.000,0.000,22.000
20.380,2.255,34.600,4.000,4.000,5.000,14.380,0.000,0.000,22.000
22.094,2.193,34.600,4.000,4.000,5.000,14.390,0.000,0.000,22.000
23.874,1.963,34.600,4.000,4.000,5.000,14.390,0.000,0.000,22.000
25.631,1.962,34.600,4.000,4.000,5.000,14.390,0.000,0.000,22.000
27.345,2.053,34.600,0.000,4.000,5.000,14.390,0.000,0.000,22.000
28.949,1.962,34.600,1.000,4.000,5.000,14.390,0.000,0.000,22.000
30.575,1.602,34.600,0.000,4.000,5.000,14.390,0.000,0.000,22.000
32.355,0.737,34.600,0.000,4.000,5.000,14.400,0.000,0.000,22.000
34.157,0.480,34.600,0.000,4.000,5.000,14.400,0.000,0.000,22.000
35.893,0.470,34.600,0.000,4.000,5.000,14.410,0.000,0.000,22.000
37.409,0.688,34.600,0.000,4.000,5.000,14.410,0.000,0.000,22.000
38.727,1.070,34.600,0.000,4.000,5.000,14.410,0.000,0.000,22.000
39.628,1.960,34.600,0.000,4.000,5.000,14.410,0.000,0.000,22.000
40.178,2.674,34.600,0.000,4.000,5.000,14.410,0.000,0.000,22.000
40.419,3.124,34.600,0.000,4.000,5.000,14.410,0.000,0.000,22.000
40.485,3.323,34.600,0.000,4.000,5.000,14.410,0.000,0.000,22.000
40.441,3.268,34.600,0.000,4.000,5.000,14.400,0.000,0.000,22.000
40.353,3.192,34.600,0.000,4.000,5.000,14.400,0.000,0.000,22.000
40.266,2.974,34.600,0.000,4.000,5.000,14.410,0.000,0.000,22.000
40.200,2.907,34.600,0.000,4.000,5.000,14.410,0.000,0.000,22.000
40.134,2.881,34.600,0.000,4.000,5.000,14.410,0.000,0.000,22.000
40.068,2.775,34.600,0.000,4.000,5.000,14.410,0.000,0.000,22.000
40.222,2.091,34.600,0.000,4.000,5.000,14.410,0.000,0.000,22.000
40.705,0.716,34.600,0.000,4.000,5.000,14.410,0.000,0.000,22.000
41.430,0.282,34.600,0.000,4.000,5.000,14.410,0.000,0.000,22.000
42.023,0.821,34.600,0.000,4.000,5.000,14.420,0.000,0.000,22.000
42.485,1.173,34.600,6.000,4.000,5.000,14.420,0.000,0.000,22.000
43.034,0.690,34.600,5.000,4.000,5.000,14.420,0.000,0.000,22.000
43.649,0.288,34.600,5.000,4.000,5.000,14.420,0.000,0.000,22.000
44.133,0.890,34.600,5.000,4.000,5.000,14.420,0.000,0.000,22.000
44.506,0.922,34.600,5.000,4.000,5.000,14.420,0.000,0.000,22.000
44.902,0.632,34.600,5.000,4.000,5.000,14.420,0.000,0.000,22.000
45.297,0.615,34.600,5.000,4.000,5.000,14.420,0.000,0.000,22.000
45.561,0.771,34.600,5.000,4.000,5.000,14.420,0.000,0.000,22.000
45.715,0.696,34.600,5.000,4.000,5.000,14.420,0.000,0.000,22.000
45.891,0.539,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
46.088,0.526,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
46.154,0.154,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
45.935,-0.111,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
45.429,-0.145,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
44.682,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
43.649,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
42.331,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
40.837,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
39.123,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
37.233,0.176,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
35.212,0.070,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
33.102,0.118,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
30.927,0.205,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
28.752,0.215,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
26.598,0.467,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
24.489,0.678,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
22.467,0.526,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
20.490,0.669,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
18.622,0.628,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
16.908,0.758,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
15.260,0.832,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
13.766,0.671,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
12.426,0.778,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
11.261,0.514,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
10.316,0.360,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
9.525,0.112,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
8.866,0.119,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
8.273,0.275,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
7.833,0.213,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
7.504,0.270,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
7.262,0.197,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
7.108,0.064,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
7.042,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.976,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.954,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.889,0.051,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.845,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.801,0.022,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.757,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.691,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.647,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.603,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.559,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.493,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.471,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.405,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.361,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.317,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.295,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.251,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.207,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.163,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.120,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
6.054,0.060,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.988,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.922,0.054,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.834,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.812,0.012,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.746,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.724,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.702,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.680,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.658,-0.004,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.636,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.614,-0.048,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.592,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
5.570,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
5.526,-0.061,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.504,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
5.460,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
5.416,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.372,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
5.306,0.012,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.263,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.219,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.197,-0.001,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.175,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.153,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.131,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.109,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.087,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.065,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.043,-0.030,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
5.021,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
4.999,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
4.977,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
4.933,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
4.911,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
4.845,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
4.779,0.092,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
4.713,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
4.625,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
4.559,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
4.515,0.018,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
4.493,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
4.450,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
4.428,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
4.406,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
4.384,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
4.340,0.083,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
4.296,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
4.252,-0.000,34.600,5.000,5.000,5.000,14.420,0.000,0.000,22.000
4.186,0.150,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
4.120,0.106,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
4.054,0.142,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.988,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.944,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.944,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.944,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.944,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.944,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.944,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.922,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.922,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.922,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.922,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.900,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.900,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.878,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.878,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.878,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.878,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.878,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.856,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.856,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.812,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.790,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.768,0.038,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.746,0.002,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.702,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.659,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.615,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.571,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.527,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.505,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.483,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.461,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.461,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.439,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.439,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.417,0.021,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.417,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.417,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.395,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.417,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.395,-0.036,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.373,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.373,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.351,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.329,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.329,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.329,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.329,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.329,-0.045,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.329,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.307,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.307,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.307,-0.066,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.285,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.285,-0.030,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.285,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.263,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.263,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.263,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.241,-0.045,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.241,-0.075,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.241,-0.010,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.241,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.241,-0.041,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.219,-0.016,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.219,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.197,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.175,-0.101,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.153,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.109,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.109,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.087,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.043,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
3.021,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.999,-0.021,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.955,-0.047,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.889,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.867,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.824,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.802,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.758,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.736,0.108,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.714,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.692,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.648,-0.020,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.626,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.582,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.560,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.538,-0.058,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.538,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.516,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.494,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.472,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.472,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.472,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.472,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.450,0.003,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.450,0.020,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.428,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.406,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.384,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.384,-0.057,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.384,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.384,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.362,-0.026,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.362,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.340,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.318,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.296,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.296,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.296,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.274,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.274,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.252,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.252,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.230,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.230,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.208,-0.061,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.186,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.186,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.164,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.142,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.098,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.076,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.076,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.033,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.011,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
2.011,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
1.989,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
1.967,-0.000,34.600,5.000,5.000,5.000,14.430,0.000,0.000,22.000
1.989,-0.000,34.600,5.000,5.000,6.000,14.430,0.000,0.000,22.000
1.857,-0.000,34.600,5.000,5.000,6.000,14.430,0.000,0.000,22.000
1.879,0.533,34.600,5.000,5.000,6.000,14.440,0.000,0.000,22.000
2.098,0.789,34.600,5.000,5.000,6.000,14.430,0.000,0.000,22.000
2.560,1.052,34.600,5.000,5.000,6.000,14.430,0.000,0.000,22.000
3.285,0.819,34.600,5.000,5.000,6.000,14.430,0.000,0.000,22.000
4.340,0.903,34.600,5.000,5.000,6.000,14.430,0.000,0.000,22.000
5.702,0.851,34.600,5.000,5.000,6.000,14.430,0.000,0.000,22.000
7.306,0.784,34.600,5.000,5.000,6.000,14.430,0.000,0.000,22.000
9.196,0.867,34.600,5.000,5.000,6.000,14.430,0.000,0.000,22.000
11.283,0.957,34.600,5.000,5.000,6.000,14.420,0.000,0.000,22.000
